compileunits,vmsize,filesize
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/stdlib/atof.c,20,3631
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/stdio/rename.c,20,3625
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libm/common/s_nan.c,12,3622
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/syscalls/sysunlink.c,24,3614
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/string/strnlen.c,32,3602
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/string/strdup.c,20,3557
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/string/bzero.c,16,3550
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libm/common/sf_nan.c,8,3525
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/errno/errno.c,16,3443
[section .iram0.text],3372,3372
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/bad_alloc.cc,48,3225
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/new_opnt.cc,56,2927
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/new_handler.cc,21,2826
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/pure.cc,8,2803
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/eh_unex_handler.cc,4,2593
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/del_opvnt.cc,12,2431
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/new_opvnt.cc,20,2424
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/del_ops.cc,12,2300
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/esp_system/port/soc/esp32/highint_hdl.S,760,2274
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/del_opv.cc,12,2271
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libstdc++-v3/libsupc++/new_opv.cc,0,2268
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/freertos/port/xtensa/portasm.S,496,2159
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/freertos/port/xtensa/xtensa_context.S,368,1591
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/memcpy.S,312,1425
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/bt/controller/esp32/hli_vectors.S,312,1368
windowspill_asm.S,312,1361
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/strncpy.S,276,1196
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/strcmp.S,292,1168
lib/MicroOcpp/src/MicroOcpp/Model/ConnectorBase/Notification.cpp,72,1057
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/ctype/iswspace.c,20,855
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/ctype/tolower.c,24,849
/Users/igrokhotkov/e/esp32/hal/hal/state_asm.S,128,782
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/strcpy.S,144,713
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/freertos/port/xtensa/xtensa_vector_defaults.S,88,703
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/gcc/libgcc/config/xtensa/lib2funcs.S,104,663
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/memset.S,116,654
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/esp_ipc/src/esp_ipc_isr/esp_ipc_isr_handler.S,92,605
[section .iram0.vectors],603,603
/builds/idf/crosstool-NG/.build/xtensa-esp32-elf/src/newlib/newlib/libc/machine/xtensa/strlen.S,100,573
[section .xt.prop._ZN18ArduinoJson6201_F111parseNumberEPKcRNS_11VariantDataE],0,552
[section .xt.prop._ZN18ArduinoJson6201_F111parseNumberIiEET_PKc],0,552
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash4loadEv],0,552
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/esp_system/port/arch/xtensa/panic_handler_asm.S,68,501
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/xtensa/xtensa_intr_asm.S,52,467
[section .xt.prop._ZN9MicroOcpp23CertificateStoreMbedTLS18installCertificateE22InstallCertificateTypePKc],0,408
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/esp_system/port/arch/xtensa/debug_helpers_asm.S,32,401
/home/runner/work/esp32-arduino-lib-builder/esp32-arduino-lib-builder/esp-idf/components/esp_ipc/src/esp_ipc_isr/esp_ipc_isr_routines.S,12,389
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData6acceptINS_14JsonSerializerINS_18StaticStringWriterEEEEENT_11result_typeERS5_],0,360
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData6acceptINS_14JsonSerializerINS_6WriterINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEEEEEENT_11result_typeERSC_],0,348
/Users/igrokhotkov/e/esp32/hal/hal/interrupts.c,32,328
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE12parseVariantINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_11VariantDataET_NS_12NestingLimitE],0,324
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE12parseVariantINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_11VariantDataET_NS_12NestingLimitE],0,324
/Users/igrokhotkov/e/esp32/hal/hal/int_asm.S,8,321
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE12parseVariantINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_11VariantDataET_NS_12NestingLimitE],0,312
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE12parseVariantINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_11VariantDataET_NS_12NestingLimitE],0,300
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData6acceptINS_14JsonSerializerINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEEEEENT_11result_typeERS8_],0,300
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash4saveEv],0,288
_ZNSt17_Function_handlerIFbiiN9MicroOcpp26ChargingProfilePurposeTypeEiEZNS0_20SmartChargingService18setChargingProfileEjSt10unique_ptrINS0_15ChargingProfileESt14default_deleteIS5_EEEUliiS1_iE0_E9_M_invokeERKSt9_Any_dataOiSE_OS1_SE_,20,268
[section .xt.prop._ZN18ArduinoJson6201_F114CollectionData8copyFromERKS0_PNS_10MemoryPoolE],0,264
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE11parseObjectINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_14CollectionDataET_NS_12NestingLimitE],0,264
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData9setStringINS_23ZeroTerminatedRamStringEEEbT_PNS_10MemoryPoolE],0,240
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE17parseQuotedStringEv],0,240
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE17parseQuotedStringEv],0,240
coex_core_pre_init,172,238
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE17parseQuotedStringEv],0,228
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE17parseQuotedStringEv],0,228
[section .xt.prop._ZN18ArduinoJson6201_F1ltIiEENS_9enable_ifIXntsrNS_10is_base_ofINS_18VariantOperatorTagET_EE5valueEbE4typeENS_11MemberProxyINS_10JsonObjectEPKcEERKS4_],0,228
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData10asIntegralIiEET_v],0,216
[section .xt.prop._ZNSt6vectorIbSaIbEE13_M_insert_auxESt13_Bit_iteratorb],0,216
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData8copyFromERKS0_PNS_10MemoryPoolE],0,204
[section .xt.prop._ZNSt6vectorIN9MicroOcpp17AuthorizationDataESaIS1_EE17_M_realloc_insertIJEEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,204
[section .xt.prop._ZNSt6vectorIN9MicroOcpp7Ocpp20117SampledValueInputESaIS2_EE17_M_realloc_insertIJRSt8functionIFd14ReadingContextEERKNS1_22SampledValuePropertiesEEEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,204
_ZTVSt19_Sp_counted_deleterIPN9MicroOcpp24ArduinoFilesystemAdapterESt14default_deleteINS0_17FilesystemAdapterEESaIS4_ELN9__gnu_cxx12_Lock_policyE2EE,28,193
[section .xt.prop._ZN18ArduinoJson6201_F110MemoryPool10saveStringINS_14SizedRamStringEEEPKcT_],0,192
[section .xt.prop._ZN18ArduinoJson6201_F110MemoryPool10saveStringINS_17JsonStringAdapterEEEPKcT_],0,192
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE11parseObjectINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_14CollectionDataET_NS_12NestingLimitE],0,192
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIivE8fromJsonENS_16JsonVariantConstE],0,192
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash19createConfigurationENS_7TConfigEPKc],0,192
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash6removeEPNS_13ConfigurationE],0,192
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData7asFloatIfEET_v],0,192
[section .xt.prop._ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE17_M_realloc_insertIJRPKcEEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,192
[section .xt.prop._ZNSt6vectorIbSaIbEE14_M_fill_insertESt13_Bit_iteratorjb],0,192
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE10_M_replaceEjjPKcj],0,192
_ZTVSt19_Sp_counted_deleterIPN9MicroOcpp22ConfigurationContainerESt14default_deleteIS1_ESaIvELN9__gnu_cxx12_Lock_policyE2EE,28,184
_ZTVSt19_Sp_counted_deleterIPN9MicroOcpp7Ocpp20111TransactionESt14default_deleteIS2_ESaIvELN9__gnu_cxx12_Lock_policyE2EE,44,181
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_18StaticStringWriterEE10writeFloatIdEEvT_],0,180
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE10writeFloatIdEEvT_],0,180
[section .xt.prop._ZN18ArduinoJson6201_F114CollectionData9addMemberINS_19StaticStringAdapterEEEPNS_11VariantDataET_PNS_10MemoryPoolE],0,180
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE11parseObjectINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_14CollectionDataET_NS_12NestingLimitE],0,180
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData10asIntegralIjEET_v],0,180
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEEE10writeFloatIdEEvT_],0,168
[section .xt.prop._ZN18ArduinoJson6201_F1orIbEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyINS_10JsonObjectEPKcEERKS3_],0,168
[section .xt.prop._ZNSt6vectorIN9MicroOcpp16OperationCreatorESaIS1_EE17_M_realloc_insertIJRKS1_EEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,168
[section .xt.prop._ZNSt6vectorIN9MicroOcpp17VariableValidatorIiEESaIS2_EE17_M_realloc_insertIJRKNS0_11ComponentIdERPKcRSt8functionIFbiEEEEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,168
[section .xt.prop._ZNSt6vectorISt8functionIFN9MicroOcpp9ErrorDataEvEESaIS4_EE17_M_realloc_insertIJRKS4_EEEvN9__gnu_cxx17__normal_iteratorIPS4_S6_EEDpOT_],0,168
[section .xt.prop._ZNSt6vectorIiSaIiEE14_M_fill_insertEN9__gnu_cxx17__normal_iteratorIPiS1_EEjRKi],0,168
[section .comment],0,166
_ZNSt17_Function_handlerIFN9MicroOcpp18InstallationStatusEvEZNS0_26makeDefaultFirmwareServiceERNS0_7ContextEEUlvE2_E9_M_invokeERKSt9_Any_data,8,166
_ZTVSt19_Sp_counted_deleterIPN9MicroOcpp17VariableContainerESt14default_deleteIS1_ESaIvELN9__gnu_cxx12_Lock_policyE2EE,28,163
_ZTVSt19_Sp_counted_deleterIPN9MicroOcpp13ConfigurationESt14default_deleteIS1_ESaIS1_ELN9__gnu_cxx12_Lock_policyE2EE,28,161
[ELF Program Headers],0,160
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE11parseObjectINS_14AllowAllFilterEEENS_20DeserializationError4CodeERNS_14CollectionDataET_NS_12NestingLimitE],0,156
[section .xt.prop._ZN9MicroOcpp23CertificateStoreMbedTLS11getCertHashEPKc17HashAlgorithmTypeR14ocpp_cert_hash],0,156
[section .xt.prop._ZN9MicroOcpp23CertificateStoreMbedTLS17getCertificateIdsERKSt6vectorI20GetCertificateIdTypeSaIS2_EERS1_INS_20CertificateChainHashESaIS7_EE],0,156
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapter8ftw_rootESt8functionIFiPKcEE],0,156
[section .xt.prop._ZNSt6vectorIN9MicroOcpp17VariableValidatorIPKcEESaIS4_EE17_M_realloc_insertIJRKNS0_11ComponentIdERS3_RSt8functionIFbS3_EEEEEvN9__gnu_cxx17__normal_iteratorIPS4_S6_EEDpOT_],0,156
[section .xt.prop._ZNSt6vectorIN9MicroOcpp22SmartChargingConnectorESaIS1_EE17_M_realloc_insertIJRNS0_5ModelERSt10shared_ptrINS0_17FilesystemAdapterEERjRSt5arrayISt10unique_ptrINS0_15ChargingProfileESt14default_deleteISE_EELj9EESJ_EEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,156
_ZTVSt23_Sp_counted_ptr_inplaceIN9MicroOcpp7Ocpp20120TransactionEventDataESaIS2_ELN9__gnu_cxx12_Lock_policyE2EE,28,156
_ZTVSt23_Sp_counted_ptr_inplaceIN9MicroOcpp20TransactionMeterDataESaIS1_ELN9__gnu_cxx12_Lock_policyE2EE,28,148
[section .xt.prop._ZN9MicroOcpp22SampledValuePropertiesC2ERKS0_],0,144
[section .xt.prop._ZN9MicroOcpp22SampledValuePropertiesC2Ev],0,144
[section .xt.prop._ZNSt6vectorIN9MicroOcpp7Ocpp20112ResetService4EvseESaIS3_EE17_M_realloc_insertIJRNS0_7ContextERS2_RjEEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,144
[section .xt.prop._ZNSt6vectorIN9MicroOcpp7Ocpp20115GetVariableDataESaIS2_EE17_M_realloc_insertIJPKcEEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,144
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp22ConfigurationContainerEESaIS3_EE17_M_realloc_insertIJRKS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,144
_ZTVN9MicroOcpp6Ocpp1618SetChargingProfileE,52,141
_ZTVN9MicroOcpp6Ocpp1614UpdateFirmwareE,52,139
_ZTVSt23_Sp_counted_ptr_inplaceIN9MicroOcpp11TransactionESaIS1_ELN9__gnu_cxx12_Lock_policyE2EE,28,139
_ZNSt17_Function_handlerIFbvEZN9MicroOcpp18TransactionServiceC4ERNS1_7ContextEEUlvE3_E9_M_invokeERKSt9_Any_data,8,136
_ZNSt17_Function_handlerIFbvEZN9MicroOcpp18TransactionServiceC4ERNS1_7ContextEEUlvE4_E9_M_invokeERKSt9_Any_data,8,136
_ZTVN9MicroOcpp7Ocpp20112GetVariablesE,52,136
_ZTVN9MicroOcpp6Ocpp1617CancelReservationE,52,135
_ZTVN9MicroOcpp7Ocpp20123RequestStartTransactionE,52,134
[section .xt.prop._ZN18ArduinoJson6201_F110FloatPartsIdE9normalizeERd],0,132
[section .xt.prop._ZN18ArduinoJson6201_F14Utf815encodeCodepointINS_12StringCopierEEEvjRT_],0,132
[section .xt.prop._ZN9MicroOcpp12ConfigString9setStringEPKc],0,132
[section .xt.prop._ZN9MicroOcpp15VariableServiceD2Ev],0,132
[section .xt.prop._ZN9MicroOcpp20declareConfigurationIPKcEESt10shared_ptrINS_13ConfigurationEES2_T_S2_bbb],0,132
[section .xt.prop._ZN9MicroOcpp20declareConfigurationIbEESt10shared_ptrINS_13ConfigurationEEPKcT_S5_bbb],0,132
[section .xt.prop._ZN9MicroOcpp20declareConfigurationIiEESt10shared_ptrINS_13ConfigurationEEPKcT_S5_bbb],0,132
[section .xt.prop._ZN9MicroOcpp7Ocpp20111Transaction21addSampledDataTxEndedESt10unique_ptrINS0_10MeterValueESt14default_deleteIS3_EE],0,132
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData9isIntegerIiEEbv],0,132
[section .xt.prop._ZNSt6vectorIN9MicroOcpp7Ocpp20115SetVariableDataESaIS2_EE17_M_realloc_insertIJPKcEEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN18ArduinoJson6201_F117BasicJsonDocumentINS1_16DefaultAllocatorEEESt14default_deleteIS4_EESaIS7_EE17_M_realloc_insertIJS7_EEEvN9__gnu_cxx17__normal_iteratorIPS7_S9_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp12SampledValueESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp25ConnectorTransactionStoreESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,132
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp7Ocpp20110MeterValueESt14default_deleteIS3_EESaIS6_EE17_M_realloc_insertIJS6_EEEvN9__gnu_cxx17__normal_iteratorIPS6_S8_EEDpOT_],0,132
_ZTVN9MicroOcpp6Ocpp1620ClearChargingProfileE,52,130
_ZTVN9MicroOcpp7Ocpp20118StatusNotificationE,52,129
_ZTVN9MicroOcpp6Ocpp1618StatusNotificationE,52,128
_ZTVSt23_Sp_counted_ptr_inplaceI11VFSFileImplSaIS0_ELN9__gnu_cxx12_Lock_policyE2EE,28,127
_ZTVN9MicroOcpp6Ocpp1616BootNotificationE,68,126
_ZTVN9MicroOcpp6Ocpp1615UnlockConnectorE,68,125
_ZTVN9MicroOcpp6Ocpp1622RemoteStartTransactionE,60,124
_ZTVN9MicroOcpp6Ocpp1629DiagnosticsStatusNotificationE,52,123
_ZTV11VFSFileImpl,88,122
_ZTVN9MicroOcpp27ConfigurationContainerFlashE,60,122
_ZTVN9MicroOcpp27SampledValueSamplerConcreteIfNS_24SampledValueDeSerializerIfEEEE,24,122
_ZTVN9MicroOcpp27SampledValueSamplerConcreteIiNS_24SampledValueDeSerializerIiEEEE,24,122
_ZTVN9MicroOcpp7Ocpp20126GetInstalledCertificateIdsE,52,121
[section .xt.prop._ZN18ArduinoJson6201_F110FloatPartsIdEC2Ed],0,120
[section .xt.prop._ZN18ArduinoJson6201_F110MemoryPool22saveStringFromFreeZoneEj],0,120
[section .xt.prop._ZN18ArduinoJson6201_F14Utf815encodeCodepointINS_11StringMoverEEEvjRT_],0,120
[section .xt.prop._ZN18ArduinoJson6201_F1orIiEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyINS9_INS9_INS_10JsonObjectEPKcEESC_EESC_EERKS3_],0,120
[section .xt.prop._ZN18ArduinoJson6201_F1orIiEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyINS_10JsonObjectEPKcEERKS3_],0,120
[section .xt.prop._ZN18ArduinoJson6201_F1orIiEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyIRNS_12JsonDocumentEPKcEERKS3_],0,120
[section .xt.prop._ZN18ArduinoJson6201_F1orIiEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_12ElementProxyIRNS_12JsonDocumentEEERKS3_],0,120
[section .xt.prop._ZN9MicroOcpp23CertificateStoreMbedTLS17deleteCertificateERK14ocpp_cert_hash],0,120
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapter4openEPKcS2_],0,120
[section .xt.prop._ZNSt14_Function_base13_Base_managerISt8functionIFjPKhjEEE10_M_managerERSt9_Any_dataRKS7_St18_Manager_operation],0,120
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp9ConnectorESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJPS2_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,120
_ZTVN9MicroOcpp6Ocpp1626FirmwareStatusNotificationE,52,120
_ZTV12VariableBoolI16VariableFullDataE,48,119
_ZTVN9MicroOcpp20SampledValueConcreteIfNS_24SampledValueDeSerializerIfEEEE,28,119
_ZTVN9MicroOcpp20SampledValueConcreteIiNS_24SampledValueDeSerializerIiEEEE,28,119
_ZTVN9MicroOcpp7Ocpp20112SetVariablesE,64,119
_ZTVN9MicroOcpp30ConfigurationContainerVolatileE,52,117
_ZTVN9MicroOcpp7Ocpp20122RequestStopTransactionE,52,117
_ZTVN9MicroOcpp6Ocpp1621RemoteStopTransactionE,52,115
_ZTVN9MicroOcpp6Ocpp1620GetCompositeScheduleE,52,114
_ZTVN9MicroOcpp6Ocpp169HeartbeatE,64,114
_ZTVSt15_Sp_counted_ptrIP12LittleFSImplLN9__gnu_cxx12_Lock_policyE2EE,28,114
esp_coex_adapter_register,72,114
_ZTVN9MicroOcpp6Ocpp1619ChangeConfigurationE,52,113
_ZTVN9MicroOcpp6Ocpp1619GetLocalListVersionE,52,113
_ZTVN9MicroOcpp7Ocpp20118ChangeAvailabilityE,52,113
_ZTVN9MicroOcpp7Ocpp20118InstallCertificateE,52,113
_ZTVN9MicroOcpp6Ocpp1618ChangeAvailabilityE,52,112
_ZTVN9MicroOcpp7Ocpp20117DeleteCertificateE,52,112
_ZTVN9MicroOcpp7Ocpp20116TransactionEventE,52,111
_ZTVN9MicroOcpp6Ocpp1616GetConfigurationE,52,110
_ZTVN9MicroOcpp6Ocpp1616StartTransactionE,52,110
_ZTVN9MicroOcpp18LoopbackConnectionE,40,109
_ZTVN9MicroOcpp6Ocpp1615StopTransactionE,52,109
[section .xt.prop._ZN14intrusive_listIN3nvs7Storage14NamespaceEntryEE17clearAndFreeNodesEv],0,108
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE11skipKeywordES3_],0,108
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE11skipKeywordEPKc],0,108
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE11skipKeywordEPKc],0,108
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE11skipKeywordEPKc],0,108
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_11MemberProxyINS0_INS_10JsonObjectEPKcEES3_EES3_],0,108
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_11MemberProxyIRNS_12JsonDocumentEPKcEES4_],0,108
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_12ElementProxyINS_9JsonArrayEEEPKc],0,108
[section .xt.prop._ZN18ArduinoJson6201_F1orIjEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyINS_10JsonObjectEPKcEERKS3_],0,108
[section .xt.prop._ZN9MicroOcpp15VariableService15declareVariableIPKcEEPNS_8VariableERKNS_11ComponentIdES3_T_S3_NS4_10MutabilityENS4_16AttributeTypeSetEbb],0,108
[section .xt.prop._ZN9MicroOcpp15VariableService15declareVariableIbEEPNS_8VariableERKNS_11ComponentIdEPKcT_S8_NS2_10MutabilityENS2_16AttributeTypeSetEbb],0,108
[section .xt.prop._ZN9MicroOcpp15VariableService15declareVariableIiEEPNS_8VariableERKNS_11ComponentIdEPKcT_S8_NS2_10MutabilityENS2_16AttributeTypeSetEbb],0,108
[section .xt.prop._ZN9MicroOcpp16OperationCreatorC2ERKS0_],0,108
[section .xt.prop._ZN9MicroOcpp6Ocpp1615StopTransactionD2Ev],0,108
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp11TransactionELN9__gnu_cxx12_Lock_policyE2EEC2ERKSt10__weak_ptrIS1_LS3_2EESt9nothrow_t],0,108
